L,J_over_U,tau,k,S,handle_pct_fi,handle_gap,pct_kernel,pct_geo,pct_maxn,pct_anti,kernel_eq_fi,fi_eq_geo,sp_Fi_offsite,sp_Fi_total,sp_Fi_local,sp_Fi_spread,mean_bond_coh,sp_Fi_A,sp_total_A,total_redist_mean,kernel_spread_mean,off_sel_frac,on_sel_signed,colsum_sanity
8,0.12,1,3,"(2, 4, 5)",21.428571428571427,-0.0022131659587541425,33.92857142857143,33.92857142857143,92.85714285714286,51.78571428571429,0,0,0.7619047619047621,0.17964393928698885,0.19047619047619052,0.7619047619047621,0.5451662038218543,0.8095238095238096,0.37126414119311024,0.002603382065654372,0.9041885657276998,0.9342437789341165,0.0009482257750131895,9.43689570931383e-15
8,0.12,2,3,"(2, 4, 5)",21.428571428571427,-0.0041612264325070715,21.428571428571427,35.714285714285715,92.85714285714286,66.07142857142857,1,0,0.9761904761904763,0.7857142857142858,0.19278507708475195,-0.1666666666666667,0.5451662038218543,0.8095238095238096,0.9761904761904763,0.0129804982259496,1.0685008206720135,0.917570124697702,0.0032184240233981143,1.3322676295501878e-14
8,0.12,3,3,"(2, 4, 5)",21.428571428571427,-0.006356813555916972,21.428571428571427,33.92857142857143,92.85714285714286,71.42857142857143,1,0,0.9523809523809524,0.9700772721497397,0.203596464525254,-0.2142857142857143,0.5451662038218543,0.8095238095238096,0.7784570702436183,0.025511436907886542,1.2200935731202058,0.9269433673770704,0.004387193460958838,1.3877787807814457e-14
8,0.16,1,3,"(3, 4, 5)",35.714285714285715,-0.0022455102179571645,19.642857142857142,33.92857142857143,66.07142857142857,53.57142857142857,0,0,0.7545045450053531,0.7619047619047621,0.203596464525254,0.7619047619047621,0.5715403959458205,1.0,0.7619047619047621,0.004770814802651513,0.914768597668324,0.9466341541880844,-0.0013684610335220615,8.881784197001252e-15
8,0.16,2,3,"(3, 4, 5)",35.714285714285715,-0.002542081414137117,25.0,33.92857142857143,55.35714285714286,64.28571428571429,0,0,0.7619047619047621,0.7857142857142858,0.2142857142857143,-0.1666666666666667,0.5715403959458205,1.0,0.7857142857142858,0.02292039956245953,1.1076977101731533,0.9263063175035327,-0.003997126920536775,1.1102230246251565e-14
8,0.16,3,3,"(3, 4, 5)",46.42857142857143,-0.0013164927279713003,25.0,44.642857142857146,51.78571428571429,67.85714285714286,0,0,0.7784570702436182,0.7857142857142858,0.203596464525254,-0.2142857142857143,0.5715403959458205,1.0,0.7857142857142858,0.04180948701874493,1.307321157628824,0.8932721819781267,-0.009241619600078188,1.7208456881689926e-14
8,0.2,1,3,"(2, 3, 4)",33.92857142857143,-0.0010266919146630655,26.785714285714285,33.92857142857143,33.92857142857143,53.57142857142857,0,1,0.7784570702436183,0.7784570702436183,0.39270455493905276,0.7784570702436183,0.5945294900086668,0.9940297973880049,0.7619047619047621,0.007454710562312186,0.9411148439921337,0.8962173693899377,-0.003958774838120127,3.885780586188048e-15
8,0.2,2,3,"(2, 3, 4)",67.85714285714286,0.0017310217839361115,30.357142857142854,67.85714285714286,67.85714285714286,58.92857142857143,0,1,0.7784570702436183,0.7784570702436183,0.3757644769132694,-0.15569141404872366,0.5945294900086668,0.9940297973880049,0.7857142857142858,0.03427771054947827,1.1593330928636996,0.8688546920695278,-0.010376107669256118,1.2212453270876722e-14
8,0.2,3,3,"(2, 3, 4)",71.42857142857143,0.006660318528977997,37.5,71.42857142857143,71.42857142857143,64.28571428571429,0,1,0.542168674698795,0.730552019767088,0.40000734639154495,-0.22754898976351917,0.5945294900086668,0.9940297973880049,0.7380952380952381,0.057359147050794895,1.4225546034447618,0.8282903700525114,-0.021180713257464623,1.0547118733938987e-14
8,0.24,1,3,"(3, 4, 5)",71.42857142857143,0.0018981144033374904,60.71428571428571,69.64285714285714,71.42857142857143,32.142857142857146,0,0,0.7380952380952381,0.7784570702436182,0.7784570702436182,-0.2142857142857143,0.6131285954673186,0.9761904761904763,0.8024095954818835,0.010603279957930797,0.9817574922663088,0.8371216568836756,-0.008195592529504414,7.771561172376096e-15
8,0.24,2,3,"(3, 4, 5)",87.5,0.009928470120568519,58.92857142857143,89.28571428571429,87.5,46.42857142857143,0,0,0.7619047619047621,0.7619047619047621,0.7711403083390078,-0.1666666666666667,0.6131285954673186,0.9761904761904763,0.7380952380952381,0.04590279930449741,1.2187339828245496,0.8018464728920264,-0.02028361114434385,7.771561172376096e-15
8,0.24,3,3,"(3, 4, 5)",94.64285714285714,0.01982934248294878,55.35714285714286,96.42857142857143,94.64285714285714,42.857142857142854,0,0,0.5952380952380953,0.5714285714285715,0.5783552312542559,0.0,0.6131285954673186,0.9761904761904763,0.5952380952380953,0.07186510432286214,1.5330354863374493,0.7560871387222778,-0.03830773552310651,3.885780586188048e-15
8,0.3,1,3,"(2, 3, 4)",100.0,0.00928574161845459,100.0,100.0,100.0,3.571428571428571,1,1,0.9523809523809524,0.7619047619047621,0.7637626158259734,-0.3571428571428572,0.6296108597308908,0.9761904761904763,0.7857142857142858,0.016087594206348685,1.0474161817592558,0.7403568639255633,-0.017183740633584632,6.106226635438361e-15
8,0.3,2,3,"(2, 3, 4)",100.0,0.026599050904821175,73.21428571428571,100.0,100.0,42.857142857142854,0,1,0.7857142857142858,0.7784570702436182,0.7637626158259734,-0.7619047619047621,0.6296108597308908,0.9761904761904763,0.8024095954818835,0.06330678762865256,1.293747357127423,0.7112148289070606,-0.04027404647508759,8.881784197001252e-15
8,0.3,3,3,"(2, 3, 4)",100.0,0.0426756031902791,82.14285714285714,100.0,100.0,39.285714285714285,0,1,0.5476190476190477,0.5476190476190477,-0.9880235200593538,0.7857142857142858,0.6296108597308908,0.9761904761904763,0.5714285714285715,0.09568704499468401,1.5903929637130243,0.6835339214322467,-0.06986478683315511,9.992007221626409e-15
8,0.4,1,3,"(2, 3, 4)",98.21428571428571,0.022747984268746524,100.0,98.21428571428571,100.0,7.142857142857142,0,1,0.9523809523809524,0.9523809523809524,0.9639253854237598,-0.9523809523809524,0.6433023128953509,0.9700772721497397,0.9700772721497397,0.02676930430695293,1.1369340342683532,0.6427610050826204,-0.034462420741388944,6.106226635438361e-15
