tau,J_over_U,overlap_fi_geo,C_S_burn,D_S,D_S_geo,off_sel_frac,pct_fi,pct_geo,pct_dopt,dopt_eq_fi,sp_Fi_drain,D_S_neg,setting,pattern,strength,realization
2,0.2,0.0,0.0131445251365968,0.1220208308948961,0.1707962455674966,0.5730068751577948,26.666666666666668,46.666666666666664,100.0,0,0.942857142857143,,disorder,rand,1.0,2
3,0.2,0.0,0.0131445251365968,0.2082218962916566,0.2844224679939296,0.5133588227423762,33.33333333333333,46.666666666666664,100.0,0,0.942857142857143,-0.0750799485995492,disorder,rand,1.0,2
1,0.3,0.5,0.031196575487641,0.2073485167028618,0.106981724369035,0.4999999999999991,100.0,53.333333333333336,100.0,1,0.942857142857143,,disorder,rand,1.0,2
2,0.3,0.5,0.031196575487641,0.4969320722918075,0.28455131657312,0.4999999999999996,100.0,60.0,100.0,1,0.942857142857143,,disorder,rand,1.0,2
3,0.3,0.5,0.031196575487641,0.6042121980678972,0.4134584408422467,0.4999999999999998,100.0,73.33333333333333,100.0,1,1.0,-0.3185646852892831,disorder,rand,1.0,2
1,0.4,0.5,0.0349775615409601,0.2617587208998578,0.1449093783769982,0.5000000000000001,100.0,53.333333333333336,100.0,1,0.942857142857143,,disorder,rand,1.0,2
2,0.4,0.5,0.0349775615409601,0.513615010278248,0.3458259466799032,0.5000000000000002,100.0,73.33333333333333,100.0,1,0.942857142857143,,disorder,rand,1.0,2
3,0.4,0.5,0.0349775615409601,0.5022978856319228,0.4449271682933852,0.4999999999999999,100.0,86.66666666666667,100.0,1,1.0,-0.1822545537882899,disorder,rand,1.0,2
1,0.12,0.5,0.0218273178016873,0.0439398551114893,0.0221723704102683,0.5265063905899616,73.33333333333333,46.666666666666664,73.33333333333333,1,0.4285714285714286,,disorder,rand,1.0,3
2,0.12,0.5,0.0218273178016873,0.1229605920842908,0.0670835327367051,0.5157213903096473,73.33333333333333,46.666666666666664,73.33333333333333,1,0.6,,disorder,rand,1.0,3
3,0.12,0.5,0.0218273178016873,0.222869195373083,0.1143555945130932,0.5119938853716971,86.66666666666667,53.333333333333336,86.66666666666667,1,0.6571428571428573,-0.0476136634470798,disorder,rand,1.0,3
1,0.2,0.5,0.0365825838616266,0.0796391956018234,0.0450471475725184,0.5236443668338304,66.66666666666666,46.666666666666664,66.66666666666666,1,0.5428571428571429,,disorder,rand,1.0,3
2,0.2,0.5,0.0365825838616266,0.2202652176388699,0.1373628858830513,0.5116751010108826,60.0,53.333333333333336,60.0,1,0.7142857142857143,,disorder,rand,1.0,3
3,0.2,0.5,0.0365825838616266,0.3792103224723165,0.2244581009169745,0.5061277701097061,86.66666666666667,46.666666666666664,86.66666666666667,1,0.8285714285714287,-0.1153538504492439,disorder,rand,1.0,3
1,0.3,0.5,0.035440794175241,0.1050601330461555,0.075805382656913,0.5027119606302287,60.0,53.333333333333336,60.0,1,0.7142857142857143,,disorder,rand,1.0,3
2,0.3,0.5,0.035440794175241,0.2926011463218365,0.2040523545149808,0.4999999999999997,60.0,46.666666666666664,60.0,1,0.8857142857142858,,disorder,rand,1.0,3
3,0.3,0.5,0.035440794175241,0.4662180026017974,0.2961259194469051,0.4999999999999998,86.66666666666667,46.666666666666664,86.66666666666667,1,0.8857142857142858,-0.1761294816004464,disorder,rand,1.0,3
1,0.4,0.5,0.0297737803685712,0.128637605557216,0.1032550516673615,0.4999999999999999,60.0,53.333333333333336,60.0,1,0.4857142857142857,,disorder,rand,1.0,3
2,0.4,0.5,0.0297737803685712,0.3435076223569283,0.2534508460443478,0.5000000000000001,80.0,46.666666666666664,80.0,1,0.8857142857142858,,disorder,rand,1.0,3
3,0.4,0.5,0.0297737803685712,0.4859428076473959,0.324939041366952,0.5000000000000001,86.66666666666667,66.66666666666666,86.66666666666667,1,0.942857142857143,-0.1764246532375937,disorder,rand,1.0,3
1,0.12,0.0,0.0010063437669195,0.0023557420349123,0.0224200400478351,0.3155043978284886,26.666666666666668,40.0,100.0,0,0.3142857142857143,,disorder,rand,1.0,4
2,0.12,0.0,0.0010063437669195,0.007141501564544,0.0664086405325861,0.3286210050675413,26.666666666666668,40.0,33.33333333333333,0,0.5428571428571429,,disorder,rand,1.0,4
3,0.12,0.0,0.0010063437669195,0.0136150239615463,0.0999272536162012,0.3323944514636283,26.666666666666668,40.0,100.0,0,0.7714285714285715,-0.0020285659169096,disorder,rand,1.0,4
1,0.2,0.0,0.0262471233517036,0.1133412030846272,0.0527713761770041,0.5000000000000002,93.33333333333331,53.333333333333336,33.33333333333333,0,0.7714285714285715,,disorder,rand,1.0,4
2,0.2,0.0,0.0262471233517036,0.3175929680813575,0.147090048262339,0.4999999999999997,100.0,53.333333333333336,33.33333333333333,0,0.8285714285714287,,disorder,rand,1.0,4
3,0.2,0.0,0.0262471233517036,0.5015308041246487,0.2123404513202264,0.4999999999999999,100.0,40.0,33.33333333333333,0,0.8285714285714287,-0.2666632440973615,disorder,rand,1.0,4
1,0.3,0.5,0.0201206835644157,0.0708155202276803,0.0912406503227472,0.5830755661041379,40.0,60.0,40.0,1,0.942857142857143,,disorder,rand,1.0,4
2,0.3,0.5,0.0201206835644157,0.1886011472446587,0.2375785827167318,0.562732069894307,46.666666666666664,60.0,46.666666666666664,1,1.0,,disorder,rand,1.0,4
3,0.3,0.5,0.0201206835644157,0.274177894352552,0.3246117722113822,0.5533910464092296,46.666666666666664,73.33333333333333,46.666666666666664,1,1.0,-0.013614303302635,disorder,rand,1.0,4
1,0.4,0.5,0.0261315311960367,0.1059034734462542,0.1261205562806268,0.5149973268097553,46.666666666666664,60.0,46.666666666666664,1,0.8857142857142858,,disorder,rand,1.0,4
2,0.4,0.5,0.0261315311960367,0.2589734914377688,0.3107141359872317,0.513129004071574,46.666666666666664,73.33333333333333,46.666666666666664,1,0.8857142857142858,,disorder,rand,1.0,4
3,0.4,0.5,0.0261315311960367,0.3303467102602768,0.382206905742035,0.4999999999999994,66.66666666666666,73.33333333333333,66.66666666666666,1,1.0,-0.0458764344735659,disorder,rand,1.0,4
1,0.12,0.5,0.013328057390792,0.0270352437398182,0.0358802839101153,0.4702178841706191,73.33333333333333,80.0,73.33333333333333,1,0.7714285714285715,,disorder,rand,1.0,5
2,0.12,0.5,0.013328057390792,0.0743022436264297,0.0979427154420878,0.5101778026926989,53.333333333333336,80.0,53.333333333333336,1,0.8285714285714287,,disorder,rand,1.0,5
3,0.12,0.5,0.013328057390792,0.1308346963262708,0.1718450941648246,0.509942676583273,60.0,80.0,60.0,1,0.7142857142857143,-0.0174984320934467,disorder,rand,1.0,5
1,0.2,0.5,0.0236845623966844,0.0534486275364816,0.0586449642111667,0.5000000000000002,53.333333333333336,60.0,53.333333333333336,1,0.942857142857143,,disorder,rand,1.0,5
2,0.2,0.5,0.0236845623966844,0.1451738034300365,0.1592191808127363,0.4999999999999984,53.333333333333336,60.0,53.333333333333336,1,0.942857142857143,,disorder,rand,1.0,5
3,0.2,0.5,0.0236845623966844,0.2423118779205234,0.2576858410527224,0.4999999999999981,53.333333333333336,66.66666666666666,53.333333333333336,1,0.8285714285714287,-0.0384983001449096,disorder,rand,1.0,5
1,0.3,0.5,0.0243599527233686,0.0762547423940586,0.0784347904474898,0.4999999999999995,46.666666666666664,53.333333333333336,46.666666666666664,1,0.8857142857142858,,disorder,rand,1.0,5
2,0.3,0.5,0.0243599527233686,0.2046840876797231,0.2126122945543889,0.5000000000000002,46.666666666666664,60.0,46.666666666666664,1,0.8857142857142858,,disorder,rand,1.0,5
3,0.3,0.5,0.0243599527233686,0.3118825875519642,0.3132615641184121,0.4999999999999999,73.33333333333333,80.0,73.33333333333333,1,0.8857142857142858,-0.051974568527445,disorder,rand,1.0,5
1,0.4,0.5,0.0259264711970619,0.0997212370754196,0.1065282772381419,0.5000000000000008,46.666666666666664,60.0,46.666666666666664,1,0.8285714285714287,,disorder,rand,1.0,5
2,0.4,0.5,0.0259264711970619,0.2469967671037718,0.2734243978481033,0.4999999999999997,53.333333333333336,66.66666666666666,53.333333333333336,1,0.942857142857143,,disorder,rand,1.0,5
3,0.4,0.5,0.0259264711970619,0.3285205875443383,0.3485981874037598,0.5000000000000003,80.0,86.66666666666667,80.0,1,0.942857142857143,-0.0531044645448977,disorder,rand,1.0,5
1,0.12,0.5,0.0113929136398445,0.0232310022163448,0.0043874749659552,0.4038404903209823,73.33333333333333,20.0,100.0,0,0.3714285714285715,,disorder,rand,1.0,6
2,0.12,0.5,0.0113929136398445,0.0646105880084863,0.0261114183656451,0.411014342626999,53.333333333333336,20.0,100.0,0,0.5428571428571429,,disorder,rand,1.0,6
3,0.12,0.5,0.0113929136398445,0.1152735737434016,0.0507677591097424,0.4124868736370499,60.0,20.0,100.0,0,0.5428571428571429,-0.025198471661224,disorder,rand,1.0,6
1,0.2,0.0,0.0284339107623878,0.1239558584223822,0.0219722706132428,0.5,100.0,20.0,100.0,1,0.8857142857142858,,disorder,rand,1.0,6
2,0.2,0.0,0.0284339107623878,0.3361058101139653,0.0757451868021111,0.5000000000000001,100.0,20.0,100.0,1,0.942857142857143,,disorder,rand,1.0,6
3,0.2,0.0,0.0284339107623878,0.5104184346294562,0.1253497506219472,0.5,100.0,20.0,100.0,1,0.942857142857143,-0.3554909681636597,disorder,rand,1.0,6
1,0.3,0.5,0.0195782685119454,0.0781919201662409,0.0630714350636508,0.5086131571039124,46.666666666666664,33.33333333333333,46.666666666666664,1,1.0,,disorder,rand,1.0,6
2,0.3,0.5,0.0195782685119454,0.2140307259466369,0.1662846642695775,0.5072557160314429,46.666666666666664,33.33333333333333,46.666666666666664,1,1.0,,disorder,rand,1.0,6
3,0.3,0.5,0.0195782685119454,0.3251241998977026,0.2361945938969462,0.4999999999999997,60.0,33.33333333333333,60.0,1,1.0,-0.1692587389334647,disorder,rand,1.0,6
1,0.4,0.5,0.0218949857511165,0.106033330253505,0.0850935187841203,0.5022996307937129,53.333333333333336,33.33333333333333,53.333333333333336,1,1.0,,disorder,rand,1.0,6
2,0.4,0.5,0.0218949857511165,0.2711896822057645,0.2004984297180976,0.5002522869471308,53.333333333333336,40.0,53.333333333333336,1,1.0,,disorder,rand,1.0,6
3,0.4,0.5,0.0218949857511165,0.3698197348813593,0.2506606820490196,0.5000000000000002,60.0,40.0,60.0,1,1.0,-0.1886791782814849,disorder,rand,1.0,6
1,0.12,0.0,0.0007581066684621,0.0126531933183446,0.0186702024324139,0.6361659943499004,6.666666666666667,33.33333333333333,100.0,0,0.3714285714285715,,disorder,rand,1.0,7
2,0.12,0.0,0.0007581066684621,0.0358312561201313,0.0597795358433809,0.6148961237508253,6.666666666666667,26.666666666666668,100.0,0,0.4857142857142857,,disorder,rand,1.0,7
3,0.12,0.0,0.0007581066684621,0.0540089813480469,0.1022716152752525,0.6220817609242673,6.666666666666667,33.33333333333333,100.0,0,0.4857142857142857,-0.0670794081963009,disorder,rand,1.0,7
1,0.2,0.5,0.0199655492665311,0.1255036698115365,0.0665739584170718,0.4999999999999996,100.0,60.0,73.33333333333333,0,0.8857142857142858,,disorder,rand,1.0,7
2,0.2,0.5,0.0199655492665311,0.3509956949815269,0.1901222864095601,0.4999999999999999,100.0,60.0,100.0,1,0.942857142857143,,disorder,rand,1.0,7
3,0.2,0.5,0.0199655492665311,0.5162055231705212,0.3028364859403578,0.5000000000000002,100.0,73.33333333333333,100.0,1,0.942857142857143,-0.2263825323083133,disorder,rand,1.0,7
1,0.3,0.5,0.0261651863920078,0.1951742027804324,0.1179271039954494,0.5000000000000004,100.0,73.33333333333333,100.0,1,0.942857142857143,,disorder,rand,1.0,7
2,0.3,0.5,0.0261651863920078,0.4714126112498478,0.2969268709703804,0.5000000000000001,100.0,80.0,100.0,1,0.942857142857143,,disorder,rand,1.0,7
3,0.3,0.5,0.0261651863920078,0.5623401935759876,0.4200761867990642,0.5,100.0,93.33333333333331,100.0,1,0.942857142857143,-0.1597753293335229,disorder,rand,1.0,7
1,0.4,0.5,0.0403532118966836,0.2611773888943541,0.1502602191603618,0.5000000000000002,100.0,73.33333333333333,100.0,1,0.942857142857143,,disorder,rand,1.0,7
2,0.4,0.5,0.0403532118966836,0.4989489307626716,0.3497639499898714,0.5000000000000001,100.0,80.0,100.0,1,0.942857142857143,,disorder,rand,1.0,7
3,0.4,0.5,0.0403532118966836,0.4702867389557612,0.4446044322446761,0.5000000000000001,100.0,93.33333333333331,100.0,1,0.8857142857142858,-0.0779133336958732,disorder,rand,1.0,7
1,0.12,0.5,0.024518925195258,0.0600249824497255,0.0277999528601877,0.4999999999999987,100.0,53.333333333333336,100.0,1,0.8285714285714287,,disorder,rand,1.0,8
2,0.12,0.5,0.024518925195258,0.163379036842265,0.0816105283633255,0.4999999999999981,86.66666666666667,53.333333333333336,86.66666666666667,1,0.8857142857142858,,disorder,rand,1.0,8
3,0.12,0.5,0.024518925195258,0.2829838295867164,0.1455702408586502,0.5000000000000008,93.33333333333331,53.333333333333336,93.33333333333331,1,0.942857142857143,-0.1217416738535052,disorder,rand,1.0,8
1,0.2,0.5,0.0333781202461203,0.1005150369839603,0.0569170198328565,0.5000000000000003,86.66666666666667,46.666666666666664,86.66666666666667,1,1.0,,disorder,rand,1.0,8
2,0.2,0.5,0.0333781202461203,0.2717669518638034,0.162345607057691,0.5000000000000001,86.66666666666667,46.666666666666664,86.66666666666667,1,1.0,,disorder,rand,1.0,8
3,0.2,0.5,0.0333781202461203,0.440085810673873,0.2674936726281541,0.5000000000000001,93.33333333333331,46.666666666666664,93.33333333333331,1,1.0,-0.2590049927516943,disorder,rand,1.0,8
1,0.3,0.0,0.0130809370756237,0.0766221386103274,0.0810067300069412,0.4999999999999999,33.33333333333333,46.666666666666664,73.33333333333333,0,0.942857142857143,,disorder,rand,1.0,8
2,0.3,0.0,0.0130809370756237,0.2079092237154245,0.2182026669534709,0.5000000000000003,33.33333333333333,46.666666666666664,86.66666666666667,0,0.942857142857143,,disorder,rand,1.0,8
3,0.3,0.0,0.0130809370756237,0.3145915338202036,0.3272748195887768,0.5000000000000002,53.333333333333336,60.0,100.0,0,0.942857142857143,-0.1744579808824812,disorder,rand,1.0,8
1,0.4,0.0,0.03740567883963,0.1162533484214505,0.1017811670118571,0.4999999999999989,46.666666666666664,26.666666666666668,73.33333333333333,0,0.942857142857143,,disorder,rand,1.0,8
2,0.4,0.0,0.03740567883963,0.2759431282171245,0.2638160454652988,0.5000000000000001,60.0,46.666666666666664,100.0,0,0.942857142857143,,disorder,rand,1.0,8
3,0.4,0.0,0.03740567883963,0.3981859856818397,0.3584133222347585,0.5000000000000001,86.66666666666667,73.33333333333333,86.66666666666667,1,0.942857142857143,-0.1521449198195021,disorder,rand,1.0,8
1,0.12,1.0,0.0238462150652918,0.0537544652278478,0.0537544652278478,0.5000000000000018,66.66666666666666,66.66666666666666,66.66666666666666,1,1.0,,disorder,rand,1.0,9
2,0.12,1.0,0.0238462150652918,0.1517893567831697,0.1517893567831697,0.5000000000000013,66.66666666666666,66.66666666666666,66.66666666666666,1,0.942857142857143,,disorder,rand,1.0,9
3,0.12,1.0,0.0238462150652918,0.2698794865192351,0.2698794865192351,0.5000000000000004,73.33333333333333,73.33333333333333,73.33333333333333,1,0.942857142857143,-0.0727727135998228,disorder,rand,1.0,9
1,0.2,1.0,0.040472739551193,0.0980738579660517,0.0980738579660517,0.5000000000000001,60.0,60.0,60.0,1,0.942857142857143,,disorder,rand,1.0,9
2,0.2,1.0,0.040472739551193,0.269179875911825,0.269179875911825,0.4999999999999999,73.33333333333333,73.33333333333333,73.33333333333333,1,1.0,,disorder,rand,1.0,9
3,0.2,1.0,0.040472739551193,0.4477770429826272,0.4477770429826272,0.5000000000000001,100.0,100.0,100.0,1,1.0,-0.1220633108914442,disorder,rand,1.0,9
1,0.3,1.0,0.0545139253819079,0.1453373287164443,0.1453373287164443,0.4999999999999997,73.33333333333333,73.33333333333333,73.33333333333333,1,0.942857142857143,,disorder,rand,1.0,9
2,0.3,1.0,0.0545139253819079,0.3791970965431801,0.3791970965431801,0.4999999999999998,86.66666666666667,86.66666666666667,86.66666666666667,1,0.942857142857143,,disorder,rand,1.0,9
3,0.3,1.0,0.0545139253819079,0.5696561819715587,0.5696561819715587,0.5,100.0,100.0,100.0,1,0.8857142857142858,-0.1396570889201522,disorder,rand,1.0,9
1,0.4,1.0,0.0626455271745644,0.1845105042030206,0.1845105042030206,0.4999999999999996,73.33333333333333,73.33333333333333,73.33333333333333,1,0.942857142857143,,disorder,rand,1.0,9
2,0.4,1.0,0.0626455271745644,0.4469088190131089,0.4469088190131089,0.4999999999999999,100.0,100.0,100.0,1,0.942857142857143,,disorder,rand,1.0,9
3,0.4,1.0,0.0626455271745644,0.6002428208486891,0.6002428208486891,0.4999999999999997,100.0,100.0,100.0,1,0.942857142857143,-0.1378462438293966,disorder,rand,1.0,9
1,0.12,0.5,0.00873255568068901,0.020732049876389123,0.005664786192502436,0.5281829369159389,73.33333333333333,26.666666666666668,73.33333333333333,1,0.6571428571428573,,disorder,rand,2.0,0
2,0.12,0.5,0.00873255568068901,0.05465668489442638,0.018776185673848048,0.5174670498207365,80.0,26.666666666666668,80.0,1,0.942857142857143,,disorder,rand,2.0,0
3,0.12,0.5,0.00873255568068901,0.09624267026078479,0.022574200099881522,0.5065365044333887,80.0,33.33333333333333,100.0,0,0.8285714285714287,-0.03671950238117175,disorder,rand,2.0,0
1,0.2,0.5,0.01415670251658311,0.0729741257160812,0.021564586338415265,0.5173607688314121,100.0,33.33333333333333,80.0,0,0.7714285714285715,,disorder,rand,2.0,0
2,0.2,0.5,0.01415670251658311,0.2048076801047417,0.05645008687018227,0.5000000000000002,100.0,26.666666666666668,80.0,0,0.8857142857142858,,disorder,rand,2.0,0
3,0.2,0.5,0.01415670251658311,0.3242010149108364,0.07088368956645184,0.5,100.0,40.0,100.0,1,0.942857142857143,-0.08286975246490991,disorder,rand,2.0,0
1,0.3,0.5,0.01995487272566166,0.15222915276922477,0.07253593906136818,0.5000000000000012,100.0,40.0,40.0,0,0.7714285714285715,,disorder,rand,2.0,0
2,0.3,0.5,0.01995487272566166,0.35741567954104425,0.16712586706009833,0.49999999999999967,100.0,46.666666666666664,100.0,1,1.0,,disorder,rand,2.0,0
3,0.3,0.5,0.01995487272566166,0.42762114223520165,0.21808821456995683,0.5000000000000006,100.0,53.333333333333336,100.0,1,0.942857142857143,-0.12068888043034598,disorder,rand,2.0,0
1,0.4,0.5,0.02719495175277964,0.22352332753049797,0.11537905967745138,0.5000000000000004,100.0,46.666666666666664,46.666666666666664,0,0.7714285714285715,,disorder,rand,2.0,0
2,0.4,0.5,0.02719495175277964,0.40647261462820317,0.2449740868854442,0.49999999999999967,100.0,60.0,100.0,1,1.0,,disorder,rand,2.0,0
3,0.4,0.5,0.02719495175277964,0.36912891521135194,0.31094163860283286,0.5000000000000002,100.0,66.66666666666666,100.0,1,0.8285714285714287,-0.0778043389977241,disorder,rand,2.0,0
1,0.12,0.5,0.0025119165782113966,0.007922108275621308,0.015454513612889456,0.5184594171363649,53.333333333333336,80.0,53.333333333333336,1,0.8857142857142858,,disorder,rand,2.0,1
2,0.12,0.5,0.0025119165782113966,0.012682953942040234,0.045023785379221526,0.5284308513508237,40.0,80.0,40.0,1,0.7714285714285715,,disorder,rand,2.0,1
3,0.12,0.5,0.0025119165782113966,0.013561732803065746,0.0858309722075404,0.4383263218901,26.666666666666668,80.0,100.0,0,0.6571428571428573,-0.021634301625405084,disorder,rand,2.0,1
1,0.2,0.5,0.011163683633032486,0.02736152227097946,0.03529351957612604,0.5111216906785481,53.333333333333336,73.33333333333333,53.333333333333336,1,0.942857142857143,,disorder,rand,2.0,1
2,0.2,0.5,0.011163683633032486,0.048697258691551656,0.1027703852701608,0.5113245852073903,53.333333333333336,80.0,53.333333333333336,1,0.942857142857143,,disorder,rand,2.0,1
3,0.2,0.5,0.011163683633032486,0.06023066763653789,0.18834804366851773,0.5103074433077924,66.66666666666666,80.0,100.0,0,0.8857142857142858,-0.05601258302682685,disorder,rand,2.0,1
1,0.3,0.5,0.017889693550092952,0.05325377295929634,0.059770142140886814,0.506128107588135,53.333333333333336,66.66666666666666,53.333333333333336,1,1.0,,disorder,rand,2.0,1
2,0.3,0.5,0.017889693550092952,0.10059396778364244,0.16425688639056768,0.4999999999999995,60.0,80.0,60.0,1,1.0,,disorder,rand,2.0,1
3,0.3,0.5,0.017889693550092952,0.13224767626856856,0.27063772303786265,0.500000000000001,53.333333333333336,80.0,100.0,0,0.942857142857143,-0.14067402122840922,disorder,rand,2.0,1
1,0.4,0.5,0.008767326860070188,0.1250593095236361,0.07558871956356558,0.4999999999999991,100.0,53.333333333333336,46.666666666666664,0,0.8285714285714287,,disorder,rand,2.0,1
2,0.4,0.5,0.008767326860070188,0.2622462560775909,0.18624612327581352,0.49999999999999944,100.0,86.66666666666667,100.0,1,1.0,,disorder,rand,2.0,1
3,0.4,0.5,0.008767326860070188,0.2508816427915831,0.26631972877845383,0.5000000000000017,80.0,86.66666666666667,80.0,1,0.942857142857143,-0.04975686332226459,disorder,rand,2.0,1
1,0.12,0.0,0.0029662639560862902,0.008747524422040742,0.0027314909667213653,0.514754793563921,46.666666666666664,20.0,46.666666666666664,1,0.942857142857143,,disorder,rand,2.0,2
2,0.12,0.0,0.0029662639560862902,0.026505379944857133,0.004576022496199163,0.5293878509318329,46.666666666666664,20.0,46.666666666666664,1,0.942857142857143,,disorder,rand,2.0,2
3,0.12,0.0,0.0029662639560862902,0.0478436964557174,-0.000997412060955747,0.5291706208180498,46.666666666666664,20.0,46.666666666666664,1,0.6,0.0008691337638107033,disorder,rand,2.0,2
1,0.2,0.0,0.009268784538685893,0.023323484539704564,0.005237615343732932,0.5450653256649904,46.666666666666664,6.666666666666667,46.666666666666664,1,0.942857142857143,,disorder,rand,2.0,2
2,0.2,0.0,0.009268784538685893,0.06583240112130762,0.008033683169696493,0.5294864564802437,46.666666666666664,20.0,46.666666666666664,1,0.942857142857143,,disorder,rand,2.0,2
3,0.2,0.0,0.009268784538685893,0.1106830613635833,-0.006464125862683849,0.530796485775294,46.666666666666664,20.0,46.666666666666664,1,0.6,0.006432296330390108,disorder,rand,2.0,2
1,0.3,0.0,0.01671743887219728,0.043314338010050024,0.011622282928766124,0.5360313592093139,46.666666666666664,6.666666666666667,46.666666666666664,1,0.942857142857143,,disorder,rand,2.0,2
2,0.3,0.0,0.01671743887219728,0.1142792905956902,0.012840523798451364,0.5287917776772445,46.666666666666664,20.0,46.666666666666664,1,0.942857142857143,,disorder,rand,2.0,2
3,0.3,0.0,0.01671743887219728,0.17320820976891393,-0.01619179479035307,0.5301803566373011,46.666666666666664,20.0,46.666666666666664,1,0.6571428571428573,0.017416214434491373,disorder,rand,2.0,2
1,0.4,0.0,0.023508262418582584,0.06237801367201923,0.022186552255310507,0.514817007558251,46.666666666666664,20.0,46.666666666666664,1,0.942857142857143,,disorder,rand,2.0,2
2,0.4,0.0,0.023508262418582584,0.14928495020277754,0.02366476264242847,0.5244700228425393,46.666666666666664,20.0,46.666666666666664,1,0.8857142857142858,,disorder,rand,2.0,2
3,0.4,0.0,0.023508262418582584,0.20516834272644768,-0.017466844914897972,0.5192587097249795,46.666666666666664,20.0,46.666666666666664,1,0.6,0.020453518393133252,disorder,rand,2.0,2
1,0.12,0.5,-0.0004158626964818153,0.02657090893944536,0.03082966471574977,0.4999999999999962,33.33333333333333,46.666666666666664,46.666666666666664,0,0.8285714285714287,,disorder,rand,2.0,3
2,0.12,0.5,-0.0004158626964818153,0.08122110479620714,0.10464363605005289,0.4999999999999983,33.33333333333333,73.33333333333333,73.33333333333333,0,0.8285714285714287,,disorder,rand,2.0,3
3,0.12,0.5,-0.0004158626964818153,0.13023975931422405,0.19303062014145145,0.49999999999999883,26.666666666666668,80.0,80.0,0,0.8285714285714287,-0.13465435395184688,disorder,rand,2.0,3
1,0.2,1.0,0.02081157903837149,0.07942796932597829,0.07942796932597829,0.49999999999999756,66.66666666666666,66.66666666666666,66.66666666666666,1,0.942857142857143,,disorder,rand,2.0,3
2,0.2,1.0,0.02081157903837149,0.23230678803896398,0.23230678803896398,0.49999999999999906,73.33333333333333,73.33333333333333,73.33333333333333,1,0.942857142857143,,disorder,rand,2.0,3
3,0.2,1.0,0.02081157903837149,0.38668631151572064,0.38668631151572064,0.4999999999999991,93.33333333333333,93.33333333333333,93.33333333333333,1,0.942857142857143,-0.17716475267330833,disorder,rand,2.0,3
1,0.3,1.0,0.03722367445426622,0.12866554857453666,0.12866554857453666,0.5000000000000008,73.33333333333333,73.33333333333333,73.33333333333333,1,0.8857142857142858,,disorder,rand,2.0,3
2,0.3,1.0,0.03722367445426622,0.34475621871516815,0.34475621871516815,0.5000000000000007,80.0,80.0,80.0,1,0.942857142857143,,disorder,rand,2.0,3
3,0.3,1.0,0.03722367445426622,0.5062647460501883,0.5062647460501883,0.5,100.0,100.0,100.0,1,0.942857142857143,-0.17708521800742427,disorder,rand,2.0,3
1,0.4,1.0,0.04387527799781486,0.167053613742581,0.167053613742581,0.5000000000000006,73.33333333333333,73.33333333333333,73.33333333333333,1,0.8857142857142858,,disorder,rand,2.0,3
2,0.4,1.0,0.04387527799781486,0.4049936327137751,0.4049936327137751,0.5000000000000001,93.33333333333333,93.33333333333333,93.33333333333333,1,0.942857142857143,,disorder,rand,2.0,3
3,0.4,1.0,0.04387527799781486,0.5146588542085095,0.5146588542085095,0.5000000000000001,100.0,100.0,100.0,1,0.942857142857143,-0.13276509846193885,disorder,rand,2.0,3
1,0.12,0.5,0.00822846316015025,0.01690101609376911,0.0020966515286757817,0.35630725185232764,73.33333333333333,20.0,100.0,0,0.2571428571428572,,disorder,rand,2.0,4
2,0.12,0.5,0.00822846316015025,0.048747001415816504,0.012363182558394008,0.39687349959172563,73.33333333333333,40.0,100.0,0,0.8285714285714287,,disorder,rand,2.0,4
3,0.12,0.5,0.00822846316015025,0.09159546206719377,0.02356675508244968,0.4194449973964694,73.33333333333333,46.666666666666664,73.33333333333333,1,1.0,-0.01927281941082626,disorder,rand,2.0,4
1,0.2,0.5,0.011694019386757385,0.02950618961453072,0.01361807730712021,0.4282041867404996,73.33333333333333,26.666666666666668,100.0,0,0.8285714285714287,,disorder,rand,2.0,4
2,0.2,0.5,0.011694019386757385,0.08602537656191994,0.03845144337564728,0.4611496806510694,73.33333333333333,40.0,73.33333333333333,1,0.942857142857143,,disorder,rand,2.0,4
3,0.2,0.5,0.011694019386757385,0.15597369362909685,0.05630011198609686,0.4799411643645039,73.33333333333333,46.666666666666664,73.33333333333333,1,1.0,-0.03837343100039514,disorder,rand,2.0,4
1,0.3,0.5,0.007856477500510772,0.03836401187940905,0.03997414925636516,0.5918879786385444,46.666666666666664,53.333333333333336,100.0,0,0.8285714285714287,,disorder,rand,2.0,4
2,0.3,0.5,0.007856477500510772,0.11586309549234369,0.0798331566639923,0.5258653493983627,60.0,40.0,60.0,1,0.942857142857143,,disorder,rand,2.0,4
3,0.3,0.5,0.007856477500510772,0.20024507690394067,0.08855465664065221,0.517787586267753,73.33333333333333,46.666666666666664,73.33333333333333,1,0.942857142857143,-0.04324891160276759,disorder,rand,2.0,4
1,0.4,0.0,0.018139268386279057,0.16545582538779535,0.0647346550591433,0.49999999999999956,100.0,60.0,100.0,1,1.0,,disorder,rand,2.0,4
2,0.4,0.0,0.018139268386279057,0.3232687027138154,0.10916043749805449,0.5000000000000003,100.0,46.666666666666664,73.33333333333333,0,0.942857142857143,,disorder,rand,2.0,4
3,0.4,0.0,0.018139268386279057,0.3944651234840545,0.09780684809399101,0.5000000000000009,100.0,46.666666666666664,100.0,1,1.0,-0.07004528657504727,disorder,rand,2.0,4
