tau,S_fi,S_geo,S_sd,overlap_fi_geo,overlap_fi_sd,pct_fi,pct_geo,pct_sd,sd_fi,sd_geo,sd_opt,on_signed,off_frac,sp_Fi_total,sp_Fi_diag,setting,pattern,strength,realization,J_over_U
1,"(3, 4)","(2, 3)","(1, 2)",0.5,0.0,40.0,20.0,6.666666666666667,-0.003749968174674434,-0.00038582700036982054,0.00039769642572462516,-0.0034678226256850686,0.9347806635323126,0.942857142857143,-0.8285714285714287,disorder,rand,0.5,8,0.2
2,"(3, 4)","(2, 3)","(0, 3)",0.5,0.5,40.0,20.0,80.0,-0.007690832536035308,-0.005789390744149747,-0.0021613524198377254,-0.00831821898498769,0.9229283045146446,-0.2571428571428572,0.3142857142857143,disorder,rand,0.5,8,0.2
3,"(3, 4)","(2, 3)","(3, 4)",0.5,1.0,40.0,20.0,40.0,0.020670741979900153,-0.005478998466020846,0.020670741979900153,-0.018628861602339675,0.8855385797591431,-0.48571428571428577,0.8857142857142858,disorder,rand,0.5,8,0.2
1,"(3, 4)","(2, 3)","(0, 5)",0.5,0.0,93.33333333333333,20.0,66.66666666666666,-0.010144731360272052,-0.00724469825377605,0.0005583298141481619,-0.012723547605231422,0.6323065085918322,0.3714285714285715,-0.14285714285714288,disorder,rand,0.5,8,0.3
2,"(3, 4)","(2, 3)","(0, 5)",0.5,0.0,93.33333333333333,33.33333333333333,66.66666666666666,-0.015254261735457852,-0.025965192402702675,0.008586951459358394,-0.030325050746551896,0.596681398726326,-0.3714285714285715,0.3714285714285715,disorder,rand,0.5,8,0.3
3,"(3, 4)","(2, 3)","(3, 4)",0.5,1.0,93.33333333333333,40.0,93.33333333333333,0.04442028855621283,-0.020731034429110617,0.04442028855621283,-0.05358232014087705,0.5834200797171887,-0.48571428571428577,0.8857142857142858,disorder,rand,0.5,8,0.3
1,"(4, 5)","(2, 3)","(0, 5)",0.0,0.5,93.33333333333333,66.66666666666666,46.666666666666664,-0.010841625768865937,-0.016462771224019512,0.0025408726103698376,-0.019974354609919587,0.6560749107344808,0.3142857142857143,-0.6,disorder,rand,0.5,8,0.4
2,"(4, 5)","(2, 3)","(0, 5)",0.0,0.5,93.33333333333333,80.0,60.0,-0.005283981690653583,-0.038154254780182195,0.012459005551826996,-0.047059062025147536,0.6560630199372853,-0.08571428571428573,-0.08571428571428573,disorder,rand,0.5,8,0.4
3,"(4, 5)","(2, 3)","(3, 4)",0.0,0.5,93.33333333333333,66.66666666666666,100.0,0.06580056241520249,-0.011898684804068638,0.06747736276985328,-0.0818116202814223,0.6324067480594884,-0.2571428571428572,0.7142857142857143,disorder,rand,0.5,8,0.4
1,"(2, 3)","(2, 3)","(0, 2)",1.0,0.5,100.0,100.0,66.66666666666666,-0.0024799720973456285,-0.0024799720973456285,0.0028404295111661426,-0.01727523049003843,0.5081366688626096,0.3714285714285715,-0.6,disorder,rand,0.5,9,0.12
2,"(2, 3)","(2, 3)","(0, 2)",1.0,0.5,100.0,100.0,66.66666666666666,-0.002719943887068421,-0.002719943887068421,0.019368043824765646,-0.03810714983581309,0.5000000000000057,-0.14285714285714288,-0.4285714285714286,disorder,rand,0.5,9,0.12
3,"(2, 3)","(2, 3)","(0, 2)",1.0,0.5,100.0,100.0,66.66666666666666,0.008254331364203615,0.008254331364203615,0.045976949912798215,-0.06380508234075677,0.5000000000000017,-0.3142857142857143,-0.3142857142857143,disorder,rand,0.5,9,0.12
1,"(2, 3)","(2, 3)","(0, 5)",1.0,0.0,100.0,100.0,40.0,-0.00500155557424331,-0.00500155557424331,0.0074069332167014945,-0.028025667921068642,0.500000000000005,0.48571428571428577,-0.6571428571428573,disorder,rand,0.5,9,0.2
2,"(2, 3)","(2, 3)","(0, 2)",1.0,0.5,100.0,100.0,73.33333333333333,-0.006478431009262486,-0.006478431009262486,0.04002894128672163,-0.06286390362601024,0.5000000000000029,0.2571428571428572,-0.2571428571428572,disorder,rand,0.5,9,0.2
3,"(2, 3)","(2, 3)","(0, 2)",1.0,0.5,100.0,100.0,73.33333333333333,0.019041580109883105,0.019041580109883105,0.10130122683198572,-0.10561649904528303,0.49999999999999917,0.028571428571428574,-0.2571428571428572,disorder,rand,0.5,9,0.2
1,"(2, 3)","(2, 3)","(0, 5)",1.0,0.0,100.0,100.0,33.33333333333333,-0.008226720272855315,-0.008226720272855315,0.012044187304957044,-0.035632876183095186,0.5000000000000012,0.6,-0.3714285714285715,disorder,rand,0.5,9,0.3
2,"(2, 3)","(2, 3)","(0, 2)",1.0,0.5,100.0,100.0,73.33333333333333,-0.006172243646859199,-0.006172243646859199,0.06043216478578972,-0.08254328046449433,0.5000000000000016,0.3714285714285715,-0.08571428571428573,disorder,rand,0.5,9,0.3
3,"(2, 3)","(2, 3)","(0, 2)",1.0,0.5,100.0,100.0,86.66666666666667,0.05145958535047568,0.05145958535047568,0.1621515702618581,-0.14135752863434797,0.49999999999999933,0.5428571428571429,0.08571428571428573,disorder,rand,0.5,9,0.3
1,"(0, 2)","(2, 3)","(0, 5)",0.5,0.5,80.0,100.0,33.33333333333333,0.008364374938319985,-0.011800811955851032,0.012195021108078186,-0.022764043155744984,0.724830876624302,0.3142857142857143,0.14285714285714288,disorder,rand,0.5,9,0.4
2,"(0, 2)","(2, 3)","(0, 2)",0.5,1.0,86.66666666666667,100.0,86.66666666666667,0.07411581967723846,0.0037734423508134496,0.07411581967723846,-0.06366000544579331,0.6674829226214266,0.3142857142857143,0.4285714285714286,disorder,rand,0.5,9,0.4
3,"(0, 2)","(2, 3)","(0, 2)",0.5,1.0,93.33333333333333,100.0,93.33333333333333,0.214769839507003,0.09820060073831904,0.214769839507003,-0.13258554843844594,0.6034707212728219,0.8285714285714287,0.6,disorder,rand,0.5,9,0.4
1,"(2, 3)","(2, 3)","(1, 3)",1.0,0.5,46.666666666666664,46.666666666666664,26.666666666666668,0.00029784102603291895,0.00029784102603291895,0.0031313820936235137,0.008844645731865497,0.37463252433984445,0.8857142857142858,0.3142857142857143,disorder,rand,1.0,0,0.12
2,"(2, 3)","(2, 3)","(1, 3)",1.0,0.5,60.0,60.0,26.666666666666668,0.0010289918979949908,0.0010289918979949908,0.010789707928135495,0.019712206760294726,0.3738679076117451,-0.48571428571428577,0.5428571428571429,disorder,rand,1.0,0,0.12
3,"(2, 3)","(2, 3)","(1, 3)",1.0,0.5,46.666666666666664,46.666666666666664,26.666666666666668,0.012600533224333965,0.012600533224333965,0.022108473984830956,0.03152323703217291,0.38012342623136036,-0.14285714285714288,0.7142857142857143,disorder,rand,1.0,0,0.12
1,"(2, 3)","(2, 3)","(1, 4)",1.0,0.0,60.0,60.0,93.33333333333333,-0.0045353301389661205,-0.0045353301389661205,0.005289200217640788,0.0043314157114670016,0.4846097202225392,0.2571428571428572,0.4285714285714286,disorder,rand,1.0,0,0.2
2,"(2, 3)","(2, 3)","(1, 4)",1.0,0.0,46.666666666666664,46.666666666666664,100.0,-0.01154321964131011,-0.01154321964131011,0.0321666314841873,0.009454457971567853,0.48021484382072765,-0.14285714285714288,0.3714285714285715,disorder,rand,1.0,0,0.2
3,"(2, 3)","(2, 3)","(1, 4)",1.0,0.0,40.0,40.0,100.0,0.01942998025240561,0.01942998025240561,0.06757471628114353,0.012675430243881625,0.48565983706015853,-0.48571428571428577,0.3714285714285715,disorder,rand,1.0,0,0.2
1,"(2, 3)","(2, 3)","(1, 4)",1.0,0.0,93.33333333333333,93.33333333333333,73.33333333333333,-0.013713583469713297,-0.013713583469713297,0.011683844483988404,-0.009938203311183114,0.5726477730412639,0.942857142857143,-0.2,disorder,rand,1.0,0,0.3
2,"(2, 3)","(2, 3)","(1, 4)",1.0,0.0,86.66666666666667,86.66666666666667,93.33333333333333,-0.02299289770234636,-0.02299289770234636,0.0666627823337218,-0.02359620276253105,0.5294782748913961,0.2571428571428572,0.48571428571428577,disorder,rand,1.0,0,0.3
3,"(2, 3)","(2, 3)","(1, 4)",1.0,0.0,73.33333333333333,73.33333333333333,93.33333333333333,0.04354784011750712,0.04354784011750712,0.14913588157403068,-0.04098176734822201,0.5554252506393794,0.14285714285714288,0.48571428571428577,disorder,rand,1.0,0,0.3
1,"(2, 3)","(2, 3)","(1, 4)",1.0,0.0,93.33333333333333,93.33333333333333,60.0,-0.021879847356288673,-0.021879847356288673,0.01669880165152904,-0.022332778662415564,0.5559100683710084,0.942857142857143,0.028571428571428574,disorder,rand,1.0,0,0.4
2,"(2, 3)","(2, 3)","(1, 4)",1.0,0.0,93.33333333333333,93.33333333333333,60.0,-0.015167933014890167,-0.015167933014890167,0.09772244152180809,-0.05558737926147783,0.5394268806912232,0.2571428571428572,0.4285714285714286,disorder,rand,1.0,0,0.4
3,"(2, 3)","(2, 3)","(1, 4)",1.0,0.0,93.33333333333333,93.33333333333333,53.333333333333336,0.07304333312355138,0.07304333312355138,0.20380015385925598,-0.08701155928603388,0.5723012543321317,0.3714285714285715,0.48571428571428577,disorder,rand,1.0,0,0.4
1,"(3, 4)","(2, 3)","(2, 4)",0.5,0.5,73.33333333333333,66.66666666666666,20.0,-0.0013101777502305678,-0.0015661438704765718,0.0031663154482543254,-0.0017039760810182991,0.5815770708361298,0.4285714285714286,-0.08571428571428573,disorder,rand,1.0,1,0.12
2,"(3, 4)","(2, 3)","(2, 4)",0.5,0.5,80.0,66.66666666666666,20.0,-0.00398401377025015,-0.004929037651057455,0.0036190655265333493,-0.0033065598818814435,0.5796026032170554,0.6,-0.08571428571428573,disorder,rand,1.0,1,0.12
3,"(3, 4)","(2, 3)","(0, 4)",0.5,0.5,73.33333333333333,80.0,60.0,0.0011917396737648467,-0.006865762210621629,0.012328492608627561,-0.0065030147640941505,0.5745902782324074,-0.7714285714285715,0.5428571428571429,disorder,rand,1.0,1,0.12
1,"(3, 4)","(2, 3)","(1, 2)",0.5,0.0,60.0,53.333333333333336,20.0,-0.00409664890754502,-0.0013149705912152143,0.0002137353031531064,-0.0029261846229461375,0.6758784852538925,0.8857142857142858,-0.942857142857143,disorder,rand,1.0,1,0.2
2,"(3, 4)","(2, 3)","(0, 3)",0.5,0.5,60.0,53.333333333333336,100.0,-0.010586922530528842,-0.0034650580197537195,0.007079720596842032,-0.00629145445832352,0.6723735069660066,0.08571428571428573,-0.08571428571428573,disorder,rand,1.0,1,0.2
3,"(3, 4)","(2, 3)","(0, 3)",0.5,0.5,60.0,53.333333333333336,93.33333333333333,0.009675815469139537,0.004189062972975721,0.051189770086996766,-0.0131467884021082,0.6670246644783896,-0.4285714285714286,0.5428571428571429,disorder,rand,1.0,1,0.2
1,"(3, 4)","(2, 3)","(0, 5)",0.5,0.0,80.0,40.0,100.0,-0.009836663773292731,-0.005069188857343421,0.0024504716256512626,-0.007610942658362596,0.7899566415591072,0.14285714285714288,-0.14285714285714288,disorder,rand,1.0,1,0.3
2,"(3, 4)","(2, 3)","(0, 3)",0.5,0.5,86.66666666666667,53.333333333333336,66.66666666666666,-0.018931816840920268,-0.013328301178995305,0.022466336499789574,-0.018028283432944936,0.7212314449136576,-0.08571428571428573,-0.028571428571428574,disorder,rand,1.0,1,0.3
3,"(3, 4)","(2, 3)","(0, 3)",0.5,0.5,93.33333333333333,73.33333333333333,60.0,0.024091349476983437,0.008439976043875808,0.08169689655174783,-0.034385963602886926,0.6456433535272907,-0.48571428571428577,0.6,disorder,rand,1.0,1,0.3
1,"(3, 4)","(2, 3)","(0, 5)",0.5,0.0,100.0,86.66666666666667,40.0,-0.017323979294938674,-0.013105059271110164,0.005447465756712178,-0.01817443984465361,0.5515793074970343,0.48571428571428577,-0.2,disorder,rand,1.0,1,0.4
2,"(3, 4)","(2, 3)","(0, 5)",0.5,0.0,100.0,93.33333333333333,60.0,-0.020306447739490974,-0.021372564895889012,0.02834312017906182,-0.04307587721584971,0.5544816665750812,-0.14285714285714288,0.2571428571428572,disorder,rand,1.0,1,0.4
3,"(3, 4)","(2, 3)","(3, 5)",0.5,0.5,100.0,93.33333333333333,86.66666666666667,0.04480606574303603,0.02201020218088212,0.10507287751145067,-0.0705782971291875,0.5631536462897057,-0.4285714285714286,0.7142857142857143,disorder,rand,1.0,1,0.4
1,"(4, 5)","(2, 3)","(1, 4)",0.0,0.5,46.666666666666664,93.33333333333333,40.0,-0.00023964149375887978,-0.0021315502395372055,0.004069855640369685,-0.007280378929150011,0.7529676939062157,0.942857142857143,-0.08571428571428573,disorder,rand,1.0,2,0.12
2,"(4, 5)","(2, 3)","(2, 4)",0.0,0.5,46.666666666666664,93.33333333333333,73.33333333333333,0.0022991937264027484,-0.007279242103785388,0.01630011677328902,-0.017742338011169534,0.8066566320458047,0.6571428571428573,0.3142857142857143,disorder,rand,1.0,2,0.12
3,"(4, 5)","(2, 3)","(2, 4)",0.0,0.5,46.666666666666664,93.33333333333333,73.33333333333333,0.007726332478726894,-0.007239519854735088,0.03740772784176616,-0.031608673809355836,0.7875981444020728,0.08571428571428573,0.6,disorder,rand,1.0,2,0.12
1,"(4, 5)","(2, 3)","(0, 4)",0.0,0.5,66.66666666666666,86.66666666666667,53.333333333333336,-0.0012301096117905974,-0.006110166694063279,0.0035647779958689757,-0.014192688484901628,0.7797968298066743,0.6,0.14285714285714288,disorder,rand,1.0,2,0.2
2,"(4, 5)","(2, 3)","(2, 4)",0.0,0.5,66.66666666666666,86.66666666666667,100.0,-0.00038012479491422724,-0.019604539710846303,0.028747980329832945,-0.033712272330880255,0.7275260633529729,0.2,0.2,disorder,rand,1.0,2,0.2
3,"(4, 5)","(2, 3)","(2, 4)",0.0,0.5,66.66666666666666,86.66666666666667,100.0,0.007470735093091374,-0.016716300154795416,0.07122470077675525,-0.058432999640920635,0.6793238014533928,0.028571428571428574,0.6,disorder,rand,1.0,2,0.2
1,"(2, 4)","(2, 3)","(2, 4)",0.5,1.0,100.0,80.0,100.0,0.006126175449271409,-0.016023808244247095,0.006126175449271409,-0.02668100690366515,0.6097863906275117,0.4285714285714286,0.48571428571428577,disorder,rand,1.0,2,0.3
2,"(2, 4)","(2, 3)","(2, 4)",0.5,1.0,100.0,80.0,100.0,0.04586338938050827,-0.04109102255641428,0.04586338938050827,-0.06199599681230783,0.5797453931936739,0.2571428571428572,0.5428571428571429,disorder,rand,1.0,2,0.3
3,"(2, 4)","(2, 3)","(2, 4)",0.5,1.0,100.0,80.0,100.0,0.12984388726414942,-0.02157132275088791,0.12984388726414942,-0.12271860694871362,0.5025630275644455,0.14285714285714288,0.5428571428571429,disorder,rand,1.0,2,0.3
1,"(2, 4)","(2, 3)","(2, 4)",0.5,1.0,100.0,66.66666666666666,100.0,0.006632935286715602,-0.024603509399179213,0.006632935286715602,-0.03412488734881858,0.648513670153651,0.4285714285714286,0.48571428571428577,disorder,rand,1.0,2,0.4
2,"(2, 4)","(2, 3)","(2, 4)",0.5,1.0,93.33333333333333,66.66666666666666,93.33333333333333,0.06785487524118783,-0.04371302934602361,0.06785487524118783,-0.08501448720508764,0.5914350127651036,0.4285714285714286,0.48571428571428577,disorder,rand,1.0,2,0.4
3,"(2, 4)","(2, 3)","(2, 4)",0.5,1.0,100.0,60.0,100.0,0.20757834999350577,0.002651853231915302,0.20757834999350577,-0.16720329719949212,0.506906420451989,0.6,0.48571428571428577,disorder,rand,1.0,2,0.4
1,"(3, 4)","(2, 3)","(0, 5)",0.5,0.0,100.0,60.0,33.33333333333333,-0.0031039401024901547,-0.000785479013559881,0.003819784965427564,-0.02145521982800558,0.5514139342953596,0.3714285714285715,-0.4285714285714286,disorder,rand,1.0,3,0.12
2,"(3, 4)","(2, 3)","(0, 5)",0.5,0.0,100.0,60.0,33.33333333333333,-0.002239331857870619,-0.0035151438094022103,0.016899227149400342,-0.04554563788310306,0.5402442691581543,-0.7142857142857143,-0.08571428571428573,disorder,rand,1.0,3,0.12
3,"(3, 4)","(2, 3)","(0, 3)",0.5,0.5,100.0,80.0,93.33333333333333,0.016879077949359944,-0.006455816136003989,0.05050450252124805,-0.07406110241635044,0.5345389022465025,-0.7714285714285715,-0.028571428571428574,disorder,rand,1.0,3,0.12
1,"(3, 4)","(2, 3)","(0, 5)",0.5,0.0,100.0,60.0,33.33333333333333,-0.005109042839898104,-0.0031814782507164074,0.006266470057703644,-0.0338288617919531,0.552167577386776,-0.2571428571428572,-0.08571428571428573,disorder,rand,1.0,3,0.2
2,"(3, 4)","(2, 3)","(0, 3)",0.5,0.5,100.0,80.0,93.33333333333333,0.0005431996596849675,-0.014924116755127559,0.033443674730626594,-0.07059830895372265,0.5342227860962607,-0.8285714285714287,0.2571428571428572,disorder,rand,1.0,3,0.2
3,"(3, 4)","(2, 3)","(0, 3)",0.5,0.5,100.0,86.66666666666667,93.33333333333333,0.04851652316161359,-0.02060020760533271,0.10693408231423951,-0.11464214173771814,0.5207777964354231,-0.8285714285714287,0.3714285714285715,disorder,rand,1.0,3,0.2
1,"(3, 4)","(2, 3)","(0, 5)",0.5,0.0,100.0,86.66666666666667,33.33333333333333,-0.004809113004886623,-0.00807628450558151,0.007614729724227942,-0.03291464954282475,0.5070136158754917,-0.7714285714285715,0.4285714285714286,disorder,rand,1.0,3,0.3
2,"(3, 4)","(2, 3)","(0, 3)",0.5,0.5,100.0,86.66666666666667,93.33333333333333,0.013105629038486777,-0.02333577358890171,0.06663724473349508,-0.07740812408102515,0.500000000000002,-0.8857142857142858,0.6,disorder,rand,1.0,3,0.3
3,"(3, 4)","(2, 3)","(0, 3)",0.5,0.5,100.0,80.0,93.33333333333333,0.10223461535048717,-0.008642464706541397,0.19136459315961307,-0.13518917146264697,0.5000000000000003,-0.7142857142857143,0.6,disorder,rand,1.0,3,0.3
1,"(3, 4)","(2, 3)","(0, 3)",0.5,0.5,100.0,93.33333333333333,80.0,-0.00551735852441837,-0.013754693799522821,0.010062725806743167,-0.03316088107000725,0.49999999999999956,-0.8857142857142858,0.6,disorder,rand,1.0,3,0.4
2,"(3, 4)","(2, 3)","(0, 3)",0.5,0.5,100.0,86.66666666666667,93.33333333333333,0.027051297508351446,-0.027456142188226895,0.08563160517196966,-0.09027257758273877,0.5000000000000024,-0.8857142857142858,0.6,disorder,rand,1.0,3,0.4
3,"(3, 4)","(2, 3)","(0, 3)",0.5,0.5,100.0,66.66666666666666,86.66666666666667,0.1409483751422469,0.008416869876318733,0.22008470332748886,-0.16222222947678977,0.4999999999999994,-0.2571428571428572,0.6,disorder,rand,1.0,3,0.4
1,"(4, 5)","(2, 3)","(2, 4)",0.0,0.5,73.33333333333333,53.333333333333336,33.33333333333333,2.3148210072931885e-05,-0.00042095064409955474,0.003710362085106167,-0.0010076994154728514,0.31811802342558726,0.48571428571428577,0.08571428571428573,disorder,rand,1.0,4,0.12
2,"(4, 5)","(2, 3)","(1, 4)",0.0,0.5,73.33333333333333,53.333333333333336,46.666666666666664,0.0010249519200361545,-0.0030194437172743546,0.016689234012443044,-0.002501570528809144,0.3258471269387773,-1.0,0.6,disorder,rand,1.0,4,0.12
3,"(4, 5)","(2, 3)","(1, 2)",0.0,0.0,73.33333333333333,53.333333333333336,66.66666666666666,0.003859540976673681,-0.0062063468377197145,0.0401848272205485,-0.004791754352804878,0.3272617993516382,-0.7714285714285715,0.48571428571428577,disorder,rand,1.0,4,0.12
1,"(1, 5)","(2, 3)","(2, 4)",0.0,0.0,93.33333333333333,60.0,53.333333333333336,-0.0008651038506579667,-0.00274990203269862,0.005613728141083962,-0.026677056551762668,0.6233405425465436,-0.48571428571428577,0.08571428571428573,disorder,rand,1.0,4,0.2
2,"(1, 5)","(2, 3)","(1, 2)",0.0,0.5,93.33333333333333,60.0,86.66666666666667,0.011751812749042356,-0.011019966944981335,0.03695655512343077,-0.06240894661801344,0.6038231129815356,-0.6,0.5428571428571429,disorder,rand,1.0,4,0.2
3,"(1, 5)","(2, 3)","(1, 2)",0.0,0.5,100.0,53.333333333333336,86.66666666666667,0.04400505883789485,-0.012675766684699663,0.09248482172993233,-0.10734011712021085,0.5905144024678923,-0.2571428571428572,0.5428571428571429,disorder,rand,1.0,4,0.2
1,"(1, 2)","(2, 3)","(1, 2)",0.5,1.0,100.0,80.0,100.0,0.008086571707000001,-0.008345880100000258,0.008086571707000001,-0.02655816500290742,0.672224335554918,-0.2,0.8285714285714287,disorder,rand,1.0,4,0.3
2,"(1, 2)","(2, 3)","(1, 2)",0.5,1.0,100.0,73.33333333333333,100.0,0.06279392110111415,-0.025869316577133983,0.06279392110111415,-0.08184972348927666,0.6201389138012239,0.028571428571428574,0.8285714285714287,disorder,rand,1.0,4,0.3
3,"(1, 2)","(2, 3)","(1, 2)",0.5,1.0,100.0,73.33333333333333,100.0,0.15882264695795567,-0.017269978029420263,0.15882264695795567,-0.15553099778583768,0.5872852557146344,0.4285714285714286,0.8857142857142858,disorder,rand,1.0,4,0.3
1,"(1, 2)","(2, 3)","(1, 2)",0.5,1.0,100.0,80.0,100.0,0.009326071482357312,-0.016719642166920512,0.009326071482357312,-0.038506098041983794,0.5334187451989809,-0.14285714285714288,0.942857142857143,disorder,rand,1.0,4,0.4
2,"(1, 2)","(2, 3)","(1, 2)",0.5,1.0,100.0,86.66666666666667,100.0,0.087576766769627,-0.03937734476557819,0.087576766769627,-0.11790946207390307,0.5166487640107871,0.08571428571428573,0.942857142857143,disorder,rand,1.0,4,0.4
3,"(1, 2)","(2, 3)","(1, 2)",0.5,1.0,100.0,80.0,100.0,0.2259958682699581,0.002011426366186897,0.2259958682699581,-0.21269092774429188,0.4999999999999983,0.48571428571428577,0.942857142857143,disorder,rand,1.0,4,0.4
1,"(3, 4)","(2, 3)","(0, 4)",0.5,0.5,73.33333333333333,80.0,60.0,7.329460618876737e-05,-0.003736556055495277,0.00570511348117142,-0.01321981198628186,0.3976537191530832,0.6571428571428573,-0.14285714285714288,disorder,rand,1.0,5,0.12
2,"(3, 4)","(2, 3)","(0, 4)",0.5,0.5,73.33333333333333,93.33333333333333,53.333333333333336,0.009552852322348704,-0.009182754867246012,0.023658438995743936,-0.029168211077730044,0.470250709048988,-0.2,0.4285714285714286,disorder,rand,1.0,5,0.12
3,"(3, 4)","(2, 3)","(0, 3)",0.5,0.5,86.66666666666667,93.33333333333333,100.0,0.0324562372102255,0.0018573246448232161,0.052851231750994376,-0.04840364161744737,0.47002561206958837,0.5428571428571429,0.3142857142857143,disorder,rand,1.0,5,0.12
1,"(3, 4)","(2, 3)","(0, 4)",0.5,0.5,100.0,86.66666666666667,60.0,0.0013203187729349253,-0.006878034926038057,0.010733870548799151,-0.022885225414212118,0.5000000000000084,0.08571428571428573,-0.14285714285714288,disorder,rand,1.0,5,0.2
2,"(3, 4)","(2, 3)","(0, 4)",0.5,0.5,100.0,86.66666666666667,80.0,0.024585031428420168,-0.01992548888844259,0.052732433366620146,-0.053762537847104164,0.500000000000001,-0.3142857142857143,0.08571428571428573,disorder,rand,1.0,5,0.2
3,"(3, 4)","(2, 3)","(0, 3)",0.5,0.5,100.0,86.66666666666667,93.33333333333333,0.07757540135830521,-0.00673440205906789,0.12566776196139773,-0.09478424474767855,0.4999999999999995,0.3714285714285715,0.08571428571428573,disorder,rand,1.0,5,0.2
1,"(3, 4)","(2, 3)","(0, 4)",0.5,0.5,100.0,66.66666666666666,86.66666666666667,0.0037618671066230736,-0.012197158171373401,0.019702297058953322,-0.027761316089152888,0.500000000000004,-0.4285714285714286,0.3714285714285715,disorder,rand,1.0,5,0.3
2,"(3, 4)","(2, 3)","(0, 4)",0.5,0.5,100.0,60.0,86.66666666666667,0.04300980065670146,-0.04008342280525545,0.10255185991553284,-0.0784435037373501,0.5000000000000036,-0.3714285714285715,0.3714285714285715,disorder,rand,1.0,5,0.3
3,"(3, 4)","(2, 3)","(0, 4)",0.5,0.5,100.0,53.333333333333336,93.33333333333333,0.1252809112283504,-0.04365498208441454,0.21071819945455483,-0.1469409416563282,0.49999999999999906,-0.08571428571428573,0.3714285714285715,disorder,rand,1.0,5,0.3
1,"(3, 4)","(2, 3)","(0, 4)",0.5,0.5,100.0,66.66666666666666,86.66666666666667,0.004107555000296692,-0.020746777906067437,0.02888864740780095,-0.03583795601354356,0.49999999999999867,-0.028571428571428574,0.6,disorder,rand,1.0,5,0.4
2,"(3, 4)","(2, 3)","(0, 4)",0.5,0.5,100.0,53.333333333333336,93.33333333333333,0.05708006042011826,-0.061902861515592544,0.14745466594690781,-0.1069414387039288,0.5000000000000029,0.2,0.6571428571428573,disorder,rand,1.0,5,0.4
3,"(3, 4)","(2, 3)","(0, 4)",0.5,0.5,100.0,53.333333333333336,93.33333333333333,0.15814408332692653,-0.06120531500657389,0.2974961879426441,-0.19378932129941484,0.4999999999999988,0.7714285714285715,0.6,disorder,rand,1.0,5,0.4
1,"(3, 4)","(2, 3)","(3, 5)",0.5,0.5,80.0,40.0,40.0,-0.0020548932766259465,6.604330822154725e-07,0.003921488648623295,-0.011737363451851501,0.36778174183101686,0.4285714285714286,0.14285714285714288,disorder,rand,1.0,6,0.12
2,"(3, 4)","(2, 3)","(1, 3)",0.5,0.5,80.0,40.0,46.666666666666664,-0.005702480578682612,-0.004739676092071279,0.014761898093956227,-0.02525133055487802,0.3575733515896856,0.2571428571428572,-0.028571428571428574,disorder,rand,1.0,6,0.12
3,"(3, 4)","(2, 3)","(1, 3)",0.5,0.5,80.0,40.0,46.666666666666664,-0.00889585973774365,-0.010284858797232899,0.02836338907078184,-0.040536618330082735,0.3539844712238682,-0.2,0.2571428571428572,disorder,rand,1.0,6,0.12
1,"(1, 4)","(2, 3)","(1, 5)",0.0,0.5,100.0,20.0,53.333333333333336,-0.001410929833004504,-0.00505586821576004,0.0046253843383955995,-0.026647244684993576,0.5291192475812005,0.08571428571428573,0.2571428571428572,disorder,rand,1.0,6,0.2
2,"(1, 4)","(2, 3)","(1, 3)",0.0,0.5,100.0,20.0,46.666666666666664,0.009715915382095819,-0.028940745865256093,0.021760778582625706,-0.05274677341401657,0.5329378910228688,-0.08571428571428573,0.3714285714285715,disorder,rand,1.0,6,0.2
3,"(1, 4)","(2, 3)","(1, 4)",0.0,1.0,100.0,20.0,100.0,0.04090863718919868,-0.052250561212216357,0.04090863718919868,-0.07811604114910453,0.5358782339344349,-0.48571428571428577,0.942857142857143,disorder,rand,1.0,6,0.2
1,"(3, 4)","(2, 3)","(1, 3)",0.5,0.5,100.0,66.66666666666666,60.0,-0.0015806249935357286,-0.01362678618740093,0.004889067091952137,-0.020498209917623744,0.5430807134334755,-0.08571428571428573,0.3142857142857143,disorder,rand,1.0,6,0.3
2,"(3, 4)","(2, 3)","(1, 3)",0.5,0.5,100.0,80.0,73.33333333333333,0.013017967583502932,-0.04808192872577499,0.03624263160378671,-0.05183520169701872,0.5239891470672878,-0.48571428571428577,0.7714285714285715,disorder,rand,1.0,6,0.3
3,"(3, 4)","(2, 3)","(1, 3)",0.5,0.5,100.0,60.0,80.0,0.06621514791632088,-0.050801956073931176,0.08333449698728512,-0.08928970921338242,0.5190060575624966,-0.3142857142857143,0.7714285714285715,disorder,rand,1.0,6,0.3
1,"(3, 4)","(2, 3)","(1, 3)",0.5,0.5,100.0,66.66666666666666,53.333333333333336,-0.0018102589178381479,-0.02106460626044221,0.008100602701451853,-0.026090288909216053,0.5022218704472494,-0.3142857142857143,0.3714285714285715,disorder,rand,1.0,6,0.4
2,"(3, 4)","(2, 3)","(1, 3)",0.5,0.5,100.0,80.0,66.66666666666666,0.028691921653112296,-0.05524596140101812,0.05797753642783787,-0.0704729458649197,0.5010283073959537,-0.3142857142857143,0.7714285714285715,disorder,rand,1.0,6,0.4
3,"(3, 4)","(2, 3)","(1, 3)",0.5,0.5,100.0,53.333333333333336,73.33333333333333,0.11016836385367879,-0.03731662105594863,0.12450634456258713,-0.12012574902061801,0.49999999999999906,0.14285714285714288,0.7714285714285715,disorder,rand,1.0,6,0.4
